,id,hari,tanggal,bulan,tahun,judul,kota,label,penulis,deskripsi
3339,6060704,Senin,2,5,,Remaja di Bone Kecelakaan Saat Balapan Liar Gegara Jalan Rusak,Bone,detikSulsel,Agung Pramono," Seorang remaja bernama Ilham (17) mengalami kecelakaan tunggal saat balap liar di Kabupaten Bone, Sulawesi Selatan (Sulsel). Sepeda motor yang dikendarainya hilang kendali saat melewati jalanan rusak.""Korbannya sudah dilarikan ke RSUD, informasinya kepalanya terluka,"" Kanit Laka Satlantas Polres Bone Ipda Amir kepada detikSulsel, Minggu (1/5/20222).Kecelakaan tunggal itu terjadi di Desa Lampoko, Kecamatan Barebbo, Kabupaten Bone, Sabtu (30/4). Korban diketahui merupakan pelajar SMA di Bone.                ""Ilham bergerak dari arah Selatan ke Utara dengan kecepatan tinggi melewati jalan rusak tidak dapat menguasai laju kendaraannya dan terjatuh mengakibatkan terjadinya kecelakaan lalu lintas,"" tambahnya.Saat ini polisi masih melakukan pemeriksaan terhadap Ilham yang kini sudah mendapat perawatan medis di rumah sakit.""Kita masih menunggu hasil pemeriksaan saksi di TKP,"" sebut Amir.Baca juga: Prakiraan Cuaca Sulsel Saat Malam Takbiran, Makassar Berawan"
3340,6060508,Minggu,1,5,,Kecelakaan Maut Subang-Mobil Terjun ke Jurang Tewaskan Ibu dan 2 Anak,Bandung,detikJabar,Tim detikJabar," Selama sepekan terakhir, pemberitaan tak sepi dari laporan arus mudik Lebaran. Beberapa peristiwa kecelakaan selama masa mudik menarik perhatian masyarakat Jabar.Mulai kecelakaan maut di Subang, mobil keluarga pemudik masuk jurang hingga tewaskan ibu dan dua anaknya. Juga cerita warga yang marah"
3341,6060492,Minggu,1,5,,Avanza Terjun ke Sawah Usai Adu Banteng dengan Motor di Sampang,Sampang,detikJatim,Kamaluddin," Toyota Avanza terjun ke sawah setelah menabrak pengendara motor dari arah berlawanan. Kecelakaan adu banteng itu terjadi persis di depan Pos Lalu Lintas Polres Sampang di Jalan Raya Desa Taman, Kecamatan Jrengik, Sampang.""Kejadian itu melibatkan dua kendaraan mobil dan sepeda motor,"" demikian penjelasan Kasatlantas Polres Sampang AKP Nasution, Minggu (1/5/2022).Polisi menyebutkan, kejadian itu bermula pada Minggu sore pukul 16.00 WIB ketika pengemudi Toyota Avanza W 1307 AE yang melajukan kendaraannya dari barat (Bangkalan) ke timur (Sampang) hendak mendahului mobil di Depan Pos Lalu Lintas di Kecamatan Jrengik.                Sepeda motor yang adu banteng dengan Avanza di Sampang. (Foto: Kamaluddin/detikJatim)Pada saat yang bersamaan dari arah berlawanan melaju sepeda motor L 4305 AA. Karena saking dekatnya jarak, sepeda motor itu tidak bisa menghindar sehingga tabrakan adu banteng dengan Avanza tidak terelakkan.Baca juga: Ambulans Diserempet Mobil Derek Lalu Adu Banteng dengan Rush di Probolinggo""Jadi motor yang dikendarai Moh Hoirun warga desa Kottah, Kecamatan Jrengik itu tak bisa menghindar. Hingga akhirnya tabrakan dengan Avanza di depannya,"" kata Nasution.Setelah menabrak sepeda motor, Avanza itu terjun ke sawah. Beruntung Pengemudi Toyota Avanza bernama Muhammad warga Jalan Kapten Dulasim, Kramat, Gresik itu selamat. Sedangkan pengendara motor yang mengalami luka"
3342,6060365,Minggu,1,5,,Kesaksian Warga di TKP Ibu Tertabrak Anak Hingga Tewas: Jalannya Bergelombang,Mojokerto,detikJatim,Enggran Eko Budianto," Masringah (47) warga Desa Ringinsari, Kandat, Kabupaten Kediri tertabrak anaknya sendiri hingga tewas di Jalan Nasional Dusun Jatisumber, Desa Watesumpak, Trowulan, Mojokerto. Di lokasi kecelakaan itu jalanan tampak bergelombang.""Jalan bergelombang itu diperbaiki sebentar rusak lagi. Depan rumah saya sering ditambal, tapi tak lama gelombang lagi,"" kata Siswanto (40), warga Dusun Jatisumber yang rumahnya hanya sekitar 10 meter dari lokasi kecelakaan, Minggu (1/5/2022).Siswanto mengakui beberapa kali memang terjadi kecelakaan lalu lintas di Jalan Nasional Dusun Jatisumber meski terbilang jarang. Kecelakaan di jalur itu biasanya membuat pengendara sepeda motor jatuh sendiri karena jalan yang tidak mulus.                ""Ada juga karena menghindari jalan rusak tertabrak kendaraan dari arah yang sama. Satu bulan kadang terjadi sekali, kadang sebulan tidak terjadi sama sekali. Selama Ramadan hanya sekali kemarin itu,"" jelasnya.Kecelakaan tragis yang dialami Masringah diawali dengan peristiwa sepeda motor yang dikendarai korban menyerempet sebuah pikap yang berhenti di badan jalan sebelah kiri, tepatnya di depan sebuah toko keramik. Belum diketahui nopol kendaraan dan identitas pengemudi pikap itu.Ayah pemilik toko keramik, Sodikin (65) mengaku tidak tahu soal pikap yang diserempet korban. Saat kecelakaan terjadi, dirinya sedang tidak di rumah. Namun, menurutnya, setiap kendaraan yang muat keramik biasanya diminta masuk ke halaman toko atau di lahan sebelah timur toko.Baca juga: Tragis, Pemudik Asal Kediri Tabrak Ibu Sendiri hingga Tewas di Mojokerto""Sehingga tidak mengganggu lalu lintas. Mungkin pikap itu mau belanja keramik atau cuma berhenti. Saya kebetulan kemarin pagi tidak di rumah. Biasanya kalau belanja keramik saya larang parkir di badan jalan karena sudah ada tempatnya,"" ujar Sodikin.Terkait kondisi jalan yang bergelombang, Sodikin mengatakan, persoalan itu sudah terjadi sejak lama dan tidak pernah terpecahkan. Karena jalan itu terus rusak meski sering kali diperbaiki. Banyaknya truk dengan muatan berlebih yang melintas di jalan ini yang menjadi penyebabnya.""Truk besar"
3343,6060326,Minggu,1,5,,"Rider BMW Meninggal Usai Tabrakan dengan Calya, Instagram Bikers Ini Banjir Ucapan Duka",Jakarta,detikOto,Tim detikcom, Toyota Calya nopol B
3344,6060292,Minggu,1,5,,"Sisa Cat Putih di TKP, Lokasi Ibu yang Tewas Tertabrak Anak Sendiri",Mojokerto,detikJatim,Enggran Eko Budianto," Sisa cat semprot putih yang dibubuhkan polisi di lokasi atau Tempat Kejadian Perkara (TKP) kecelakaan di Jalan Nasional Dusun Jatisumber, Desa Watesumpak, Trowulan, Mojokerto masih terlihat. Di situlah tergeletak Masringah (47) warga Desa Ringinsari, Kandat, Kabupaten Kediri yang tewas ditabrak anaknya sendiri.Kecelakaan tragis Masringah ini tentu menyisakan duka dan penyesalan mendalam bagi kedua putranya. Berdasarkan keterangan yang dihimpun polisi, saat itu Masringah bersama dua anaknya sedang perjalanan mudik dari Surabaya ke kediri naik dua motor berbeda.Tidak hanya bagi keluarganya, kematian Masringah ini menjadi catatan duka selama berlangsungnya Arus Mudik 2022 di Jawa Timur. Peristiwa itu harus menjadi pelajaran bagi seluruh pemudik yang sedang dan akan menempuh perjalanan dengan kendaraan pribadi di jalan raya.                Cat putih sisa olah TKP polisi itu menjadi semacam pengingat tentang tragisnya kecelakaan yang dialami Masringah. Polisi membubuhkan cat itu mengitari Masringah yang tergeletak tak bernyawa pascaterjadinya kecelakaan tragis kemarin.Penanda olah TKP yang dibubuhkan polisi itu menunjukkan titik awal Masringah menyerempet sebuah pikap yang berhenti di badan jalan sisi kiri. Pikap yang tidak diketahui nopol dan siapa pengendaranya itu berhenti tepat di depan sebuah toko keramik.Baca juga: Kecelakaan Tragis Pemudik Kediri yang Tabrak Ibu Sendiri Hingga TewasJalur arteri dari arah Surabaya ke Jombang ini memiliki 2 lajur. Lebarnya sekitar 6"
3345,6060119,Minggu,1,5,,"Ngeri! Bahu Jalan Tol Dipakai Nyalip, Padahal Ada Mobil Darurat Berhenti",Jakarta,detikOto,Tim detikcom, Bahu jalan di tol hanya boleh digunakan untuk berhenti dalam keadaan darurat. Tapi nyatanya tak semua pemobil memahami fungsi bahu jalan di tol.Baru
3346,6060242,Minggu,1,5,,Wakapolri Ungkap 35 Ribu Kendaraan Lewat Tol Japek Hari Ini: Lalin Normal,Jakarta,detikNews,Wildan Noviansah,  Situasi arus lalu lintas yang melewati Tol Jakarta Cikampek terpantau lancar pada H
3347,6060194,Minggu,1,5,,"Innova Oleng Lalu Terguling di Lamongan, Begini Kondisi Korban",Lamongan,detikJatim,Eko Sudjarwo, Sebuah mobil Toyota Innova oleng dan menabrak pagar bangunan sebuah Tempat Pendidikan Al
3348,6060169,Minggu,1,5,,"Tabrakan dengan Mobil di Senayan, Pengendara Moge BMW S1000RR Meninggal",Jakarta,detikNews,"Wildan Noviansah, Anggi Muliawati", Toyota Calya nopol B
3349,6060147,Minggu,1,5,,Moge BMW S1000RR Seharga Rp 700 Juta Ringsek Parah Kecelakaan di Jakarta,Jakarta,detikOto,Tim detikcom," Telah terjadi kecelakaan melibatkan pengendara moge BMW S1000RR di Jakarta. Kecelakaan yang melibatkan dua kendaraan ini dampaknya cukup parah, sehingga moge BMW seharga Rp 700 jutaan tersebut mengalami ringsek dari bagian depan hingga belakang.Informasi mengenai kecelakaan ini diunggah di akun Instagram @tmcpoldametro, Minggu (1/5/2022). Dalam unggahan tersebut diinformasikan kecelakaan melibatkan mobil bernomor polisi B 2224 SIC dengan motor bernomor polisi B 4331 SNW.Baca juga: Babe Cabita Jadi Saksi Kejar"
3350,6060138,Minggu,1,5,,Info Arus Mudik: Jalur Pantura Rembang Lengang Sore Ini,Rembang,detikJateng,Mukhammad Fadlil," Arus lalu lintas di Jalur Pantura wilayah Kabupaten Rembang pada puncak arus mudik lebaran 2022, Minggu (1/5/2022) sore, mulai lengang.Dari pantauan detikJateng di sejumlah titik, rata"
3351,6060080,Minggu,1,5,,"Moge BMW S1000RR dan Toyota Calya Tabrakan di Senayan, Ringsek Berat",Jakarta,detikNews,Anggi Muliawati," Kecelakaan antara motor gede (moge) BMW S1000RR dan minibus Toyota Calya terjadi di wilayah Senayan, Jakarta Pusat. Kedua kendaraan tersebut rusak cukup parah.Informasi adanya kecelakaan lalu lintas ini disampaikan akun Twitter @TMCPoldaMetro seperti dilihat detikcom, Minggu (1/5/2022).Kendaraan yang terlibat kecelakaan adalah Toyota Calya nopol B"
3352,6060009,Minggu,1,5,,"Dear Pemudik, Jalinsum Labura Macet Lagi",Labuhanbatu,detikSumut,Ahmad Fauzi Manik," Kemacetan kembali terjadi di Jalinsum Labuhanbatu Utara (Labura), Sumatera Utara (Sumut). Tingginya aktivitas masyarakat dan banyaknya kendaraan yang melintas dari luar kota menjadi penyebab. Di samping itu perilaku pengendara yang tidak tertib lalu lintas juga menjadi pemicu.""Di Labuhanbatu ini, ada beberapa tempat yang pusat kotanya ada di jalan lintas, itu tempat"
3353,6060008,Minggu,1,5,,Pemda-Polisi Minta Warga Tangerang Tidak Takbiran Keliling,Tangerang,detikNews,Khairul Ma'arif," Warga Tangerang Kota, Kabupaten Tangerang, dan Tangerang Selatan, diimbau tidak melakukan takbiran keliling. Seluruh warga Tangerang diminta takbiran di masjid lingkungan masing"
3354,6059558,Minggu,1,5,,"Sempat Ditutup, Jalan Tol MBZ Kembali Dibuka Pagi Ini",Jakarta,detikNews,Wildan Noviansah, Jalan tol layang MBZ kembali dibuka setelah sempat ditutup. Jalan tol ini sebelumnya ditutup imbas macet di Km 48 tol Jakarta
3355,6059456,Minggu,1,5,,Polisi Bersiaga di Jalan 'Tanggul' Perenggut Nyawa Pemotor Sukabumi,Sukabumi,detikJabar,Syahdan Alamsyah," Aparat kepolisian akan menempatkan personel di lokasi jalan yang rusak, mirip ""tanggul"" yang bergelombang di ruas utama Jalan Raya Bogor "
3356,6059418,Minggu,1,5,,"Pengalihan Arus di Nagreg, Pemudik Padati Jalur Perkotaan Garut",Garut,detikJabar,Hakim Ghani, Situasi Arus lalu lintas di jalur perkotaan Kabupaten Garut malam ini terpantau ramai. Sejumlah pemudik dari arah Bandung menuju Tasik dialihkan ke jalur ini untuk mengurai kepadatan di Limbangan.Pantauan detikJabar di kawasan Alun
3357,6059388,Minggu,1,5,,"Larang Takbir Keliling, Polisi Siagakan Pasukan di Malam Lebaran",Surabaya,detikJatim,Deny Prastyo Utomo," Kepolisian Daerah (Polda) Jatim melarang takbir keliling menggunakan kendaraan di jalan. Untuk mengantisipasi takbir keliling dengan kendaraan polisi akan menyiagakan pasukan di setiap perbatasan Jawa Timur.""Di Jatim, sesuai dengan surat dari Kemenag, agar masyarakat melaksanakan malam takbir di tempat masing"
3358,6059395,Minggu,1,5,,Tol Layang MBZ Ditutup Imbas Macet di Km 48 Tol Jakarta-Cikampek,Jakarta,detikNews,Dwi Andayani," Polisi menutup ruas Jalan Tol Layang MBZ dari arah Cawang. Penutupan dilakukan sejak pukul 00.30 WIB, Minggu (1/5).""Dari ruas Tol Jalan Layang MBZ hanya dari Cawang yang ditutup, namun dari Jatiasih dibuka. Ada tiga akses, yang pertama dari cawang, Jatiasih, ketiga dari Kalimalang, namun yang dari Cawang saja yang akses ditutup jam 00.30 WIB. Penutupan dari pihak kepolisian yang menentukan,"" ujar petugas Call Center Jasamarga Rian, saat dihubungi, Minggu (1/5/2022).Baca juga: Tol Cikampek Masih Padat, 100 Ribu Kendaraan Diprediksi Belum MudikDisebutkan sebelumnya terjadi kepadatan pada ruas Tol Bekasi Barat Km 12 hingga Km 13 arah Cikampek imbas kecelakaan. Namun, Rian menyebut saat ini kecelakaan telah berhasil dievakuasi dan kondisi jalan kembali lancar.                ""Sebelumnya imbas ada kecelakaan di Km 13, saat ini sudah berhasil kami evakuasi hanya tinggal imbasnya saja dan pergerakan kendaraannya sudah mulai jalan,"" tuturnya.Baca juga: Puncak Arus Mudik Jalur Cileunyi"
3359,6059360,Minggu,1,5,,33 Puskesmas dan RSUD Lamongan Tetap Buka Selama Libur Lebaran,Lamongan,detikJatim,Eko Sudjarwo," Seluruh Puskesmas di Lamongan dipastikan akan tetap buka selama libur Hari Raya Idul Fitri 1443 H atau Lebaran 2022. Selain itu, seluruh tenaga medis, termasuk dokter di RSUD dr Soegiri Lamongan juga tetap siaga selama libur lebaran.Direktur RSUD dr Soegiri Lamongan Mohammad Chaidir Annas mengungkapkan, selama libur lebaran seluruh tenaga medis, termasuk dokter di rumah sakit milik Pemkab Lamongan itu akan tetap siaga. Selama libur lebaran itu, terang Annas, hanya poli rawat jalan yang libur. Smentara rawat inap dan Instalasi Gawat Darurat (IGD) tetap berjalan seperti biasa.""Selama libur lebaran dokter di RSUD dr Soegiri semua disiagakan mas, hanya poli rawat jalan yang libur, IGD dan rawat inap tetap berjalan seperti biasa,"" kata Mohammad Chaidir Annas saat dikonfirmasi detikJatim, Sabtu (30/4/2022).                Terpisah, Kabag Prokopim Pemkab Lamongan Arif Bachtiar menambahkan, selain RSUD yang tetap buka seperti biasa, semua Puskesmas di Lamongan juga tetap buka dan melayani pasien seperti hari biasa, yaitu tetap melayani rawat inap maupun rawat jalan layaknya hari biasa.""Selama cuti lebaran tahun ini, seluruh dokter dan perawat yang tersebar di seluruh puskesmas di Lamongan tetap siaga dan memberikan pelayanan. Kesiagaan para dokter dan perawat ini dilakukan untuk mengantisipasi kejadian luar biasa (KLB) selama cuti lebaran seperti kecelakaan lalu lintas, keracunan atau kejadian lainnya,"" ujar Arif.Baca juga: 22 Puskesmas Surabaya Layani 24 Jam Selama LebaranKesiapsiagaan para dokter dan perawat ini, menurut Arif, diperlukan untuk menghadapi arus mudik dan balik lebaran kali ini yang diprediksi akan mengalami lonjakan. Sehingga saat ada kejadian luar biasa, mereka bisa segera mengatasinya.Dari 33 puskesmas yang ada di Lamongan, sudah memiliki fasilitas Unit Gawat Darurat dan mobil ambulans yang semuanya siap untuk digunakan selama mudik dan arus balik.""Selain membuka semua puskesmas dan menyiagakan tenaga medis, kami juga membuat posko pelayanan kesehatan yang didirikan di pos pantau lebaran yang sudah dilengkapi dengan obat"
3360,6059287,Sabtu,30,4,2022,Kecelakaan KA di Blitar Membawa Nestapa hingga Balita Jadi Yatim Piatu,Blitar,detikJatim,Tim detikJatim," Kecelakaan lalu lintas mobil Avanza tertabrak kereta api (KA) Penataran terjadi di Desa Pasirharjo, Kecamatan Talun, Kabupaten Blitar membawa nestapa. Akibat kecelakaan itu pasangan suami istri Petugas KAI meninggal, sedangkan anak mereka yang masih balita seketika menjadi yatim piatu.Berdasarkan identitas korban yang ditemukan di TKP, korban adalah warga Jl Setra Dago Utara, Kelurahan Natipani Wetan, Kecamatan Antipani, Kota Bandung. Kedua korban meninggal adalah Tri Yoga Bayu Legowo (31) dan Anisa Rachmawati Karyasari (32).Sedangkan putri mereka yang masih balita mengalami luka serius. Balita itu bernama Isayu Awiya Hasanah yang berusia 5 Tahun mengalami luka patah tulang di kakinya akibat kecelakaan itu. Balita itu masih menjalani perawatan di RSUD Ngudi Waluyo, Wlingi, Kab Blitar.                Baca juga: Saat Petugas KAI Tewas Tertabrak Kereta Api di Blitar""Untuk pengemudi dan istri meninggal. Sopirnya meninggal di lokasi, istrinya saat perjalanan ke RS. Sedangkan anaknya masih dirawat di RSUD Ngudi Waluyo. Petugas juga masih di sana,"" kata Kanit Laka Polres Blitar Ipda Heri Irianto, Sabtu (30/4/2022).Nahas, kecelakaan maut itu menjadikan balita itu kini menjadi yatim piatu. Kecelakaan maut mobil Toyota Avanza warna silver AG 1886 OS yang dikendarai ayahnya tertabrak KA Penataran tujuan Malang itu telah merenggut kedua orang tuanya.Sebelumnya, Kades Pasirharjo Chusuna yang menyatakan bahwa pasutri korban yang meninggal merupakan warganya yang selama ini bekerja sebagai petugas KAI di Bogor. ""Korban warga sini tapi kerjanya di Bogor. Dia petugas KAI. Tadi mau ambil berkat (selamatan) ke rumah saudaranya,"" katanya kepada detikJatim.Baca juga: Avanza Tertabrak KA di Blitar, Pasutri Tewas"
3361,6059037,Sabtu,30,4,2022,Saat Petugas KAI Tewas Tertabrak Kereta Api di Blitar,Blitar,detikJatim,Fima Purwanti," Kecelakaan lalu lintas mobil Avanza tertabrak kereta api (KA) Penataran terjadi di Desa Pasirharjo, Kecamatan Talun, Kabupaten Blitar. Akibat kecelakaan itu pasangan suami istri penumpang mobil itu meninggal. Sedangkan putra mereka yang masih balita mengalami luka serius dan kritis.Kanit Laka Polres Blitar Ipda Heri Irianto mengatakan, sejumlah petugas telah diterjunkan di lokasi kecelakaan Avanza warna silver AG 1886 OS yang tertabrak kereta api. Petugas pun melakukan evakuasi dan proses identifikasi terhadap korban.""Petugas langsung ke lokasi bersama petugas jajaran samping. Untuk evakuasi korban dan identifikasi korban,"" ujarnya saat dikonfirmasi detikJatim, Sabtu (30/4/22).                Heri menyebutkan, berdasarkan hasil evakuasi korban meninggal dunia (MD) sebanyak dua orang. Yakni pasangan suami istri (pasutri) atas nama Tri Yoga Bayu Legowo (31) dan Anisa Rachmawati Karyasari (32). Sementara, sang anak balita mengalami patah tulang dan sedang dirawat di RSUD Ngudi Waluyo.""Untuk pengemudi dan istri meninggal. Sopirnya meninggal di lokasi, istrinya saat perjalanan ke RS. Sedangkan anaknya masih dirawat di RSUD Ngudi Waluyo. Petugas juga masih di sana,"" jelasnya.Terkait identitas korban yang diduga pegawai KAI, Heri mengatakan, pihaknya belum bisa memastikan. Dia hanya membenarkan berdasarkan keterangan yang dihimpun korban merupakan pegawai BUMN.Baca juga: Avanza Tertabrak KA di Blitar, Pasutri Tewas"
3362,6058964,Sabtu,30,4,2022,"Avanza Tertabrak KA di Blitar, Pasutri Tewas-Balita Kritis",Blitar,detikJatim,Fima Purwanti," Kecelakaan lalu lintas mobil Avanza tertabrak kereta api (KA) Penataran terjadi di Desa Pasirharjo, Kecamatan Talun, Kabupaten Blitar. Akibat kecelakaan itu sepasang suami istri (Pasutri) meninggal. Sedangkan anak mereka yang masih balita dalam keadaan kritis.""Iya benar ada kecelakaan antara mobil dan kereta api. Tepatnya di perlintasan kereta api Pasirharjo sore ini,"" ujar Kades Pasirharjo, Chusuna saat dikonfirmasi detikJatim, Sabtu (30/4/22).Chusuna mengatakan, peristiwa itu terjadi Sabtu pukul 15.00 WIB saat hujan deras. Mobil korban hendak melintas di perlintasan KA tak berpalang pintu. Diduga kurang waspada, pengemudi tidak mengetahui adanya KA yang melintas dari arah barat.                ""Keretanya dari arah barat, kemudian mobilnya dari arah utara mau melintas ke selatan. Mungkin tidak tahu kalau ada kereta yang melintas,"" ujarnya.Baca juga: Mobil Tertabrak Kereta Api di Surabaya, Tiga Orang TewasChusuna menyebutkan, korban satu keluarga itu naik mobil Toyota Avanza warna silver AG 1886 OS hendak mudik ke Blitar. Nahas, korban kecelakaan bersama sang istri dan anaknya.""Sopirnya meninggal di tempat, kemudian info barusan sang istri juga meninggal saat dibawa ke RS. Anak balitanya masih dirawat di RS,"" kata Chusuna.Sementara Kasat Lantas Polres Blitar Kadek Adhitya Yasa Putra menerangkan, pihaknya sudah menurunkan anggotanya untuk mengidentifikasi korban.""Anggota sudah ke sana, saat ini masih di lokasi. Anggota kami mengidentifikasi korban akibat peristiwa itu,"" katanya.Simak Video ""Potret Kampung Coklat Blitar yang Dilalap Si Jago Merah""[Gambas:Video 20detik](dpe/fat)mobil tabrak ka blitar keluarga tabrak ka blitar detikjatim mobil tabrak ka pemudik kecelakaan kecelakaan saat mudik"
3363,6058867,Sabtu,30,4,2022,Detik-detik Maling Naik Mercy Dikejar Warga hingga Tabrak Ojol di Jakut,Jakarta,detikNews,Rakha Arlyanto Darmawan," Komplotan pencuri beraksi di sebuah rumah kosong di sebuah perumahan di Tanjung Priok, Jakarta Utara (Jakut). Aksi yang dilakukan oleh tiga orang pelaku viral di media sosial lantaran menggunakan mobil Mercy.Kabid Humas Polda Metro Jaya Kombes Endra Zulpan mengatakan pencurian itu terjadi pada Jumat (29/4). Ketiga pelaku yang berinisial Y (52), A (52), serta W (44) itu terciduk oleh korban pemilik rumah berinisial AN sedang mencongkel pintu.""Adapun awal mula kejadian, menurut keterangan korban AN, pada saat itu korban baru sampai depan rumah, kemudian korban melihat ada dua orang laki laki tidak dikenal sedang mencongkel pintu rumah,"" kata Zulpan dalam keterangannya, Sabtu (30/4/2022).                Baca juga: Viral Pencurian Rumah Kosong di Jakut, Pelaku Naik Mobil MercyMerasa aksinya gagal, ketiga pelaku kemudian tunggang langgang melarikan diri. AN berusaha mengejar para pelaku dengan cara berteriak.""Para pelaku panik dan berusaha melarikan diri mengendarai mobil Mercy. Korban mengejar sambil berteriak 'maling... maling...' sehingga mengundang warga sekitar,"" ungkap Zulpan.Teriakan AN itu ternyata mengundang perhatian warga, termasuk polisi yang sedang melintas. Para pelaku lalu dikejar dan dilakukan penangkapan.""Tim Opsnal yang dipimpin Panit Iptu Fernando mendengar teriakan tersebut dan kemudian melakukan pengejaran dan penangkapan,"" jelasnya.Baca juga: Komplotan Maling Rumah Kosong Naik Mercy di Jakut Sempat Tabrak OjolSetelahnya, polisi mengamankan sejumlah barang bukti dari para pelaku seperti 1 buah linggis, 2 buah obeng, 5 unit ponsel, tas, dompet serta 1 unit mobil Mercy. Para pelaku kini sudah ditahan dan ditetapkan sebagai tersangka.""Selanjutnya dibawa ke Polsek Tanjung Priok untuk dilakukan penyidikan. Periksa tersangka,"" pungkasnya.Pelaku Sempat Tabrak OjolSebelumnya, Kapolsek Tanjung Priok Kompol Ricky Prenata mengungkapkan Mercy yang dikendarai para pelaku sempat menabrak ojek online (ojol). Insiden itu terjadi saat para pelaku dikejar oleh warga.""Iya benar (sempat nabrak). Udah selesai semua dari ojol dari apa semua, kalau itu laka lantas, ya,"" ucap Ricky saat dihubungi, Sabtu (30/4/2022).Baca juga: Mengemuka Pesta Berkedok SOTR Terbongkar Pula yang Positif NarkobaRicky mengatakan keluarga para pelaku telah membayar kerugian korban ojol yang ditabrak.""Laka lantasnya udah clear semua, masalah ada yang kerugian apa motor, semua sudah dibayar semua,"" tuturnya.Lanjutnya, ada korban yang dilarikan ke rumah sakit akibat kejadian kecelakaan tersebut. Kasus kecelakaan lalu lintas sudah diselesaikan secara kekeluargaan.""(Korban yang ditabrak) ada yang (dibawa) ke rumah sakit, ada yang cuma material aja. Bodi motornya kan udah diganti semua,"" lanjutnya.Tonton juga Video: Heboh! Emak di Labura Curi 1 Tin Rokok Dijepit Paha, Begini Aksinya...[Gambas:Video 20detik](rak/mei)jabodetabek jakut tanjung priok maling rumah kosong "
3364,6058777,Sabtu,30,4,2022,Komplotan Maling Rumah Kosong Naik Mercy di Jakut Sempat Tabrak Ojol,Jakarta,detikNews,Mulia Budi,"  Aksi percobaan pencurian di sebuah rumah kosong oleh komplotan bermobil Mercy di Tanjung Priok, Jakarta Utara, viral di media sosial. Tiga orang pelaku ditangkap polisi.""(Pelaku) bertiga. Satu (orang) dalam mobil, dua lagi turun. Sudah (diamankan) di polsek,"" kata Kapolsek Tanjung Priok, Kompol Ricky Prenata Vivaldy, saat dihubungi, Sabtu (30/4/2022).Ketiga pelaku berinisial YS (52), A (52), dan W (44). Ricky mengungkap para pelaku yang mengendarai mobil Mercy itu sempat menabrak ojek online (ojol) saat kabur dari kejaran warga.                ""Iya benar (sempat nabrak). Udah selesai semua dari ojol dari apa semua, kalau itu laka lantas ya,"" ujarnya.Baca juga: Viral Pencurian Rumah Kosong di Jakut, Pelaku Naik Mobil MercyRicky mengatakan keluarga para pelaku telah membayar kerugian korban ojol yang ditabrak.""Laka lantasnya udah clear semua masalah ada yang kerugian apa motor semua udah dibayar semua,"" tuturnya.Lanjutnya, ada korban yang dilarikan ke rumah sakit akibat kejadian kecelakaan tersebur. Kasus kecelakaan lalu lintas sudah diselesaikan secara kekeluargaan.""(Korban yang ditabrak) ada yang (dibawa) ke rumah sakit ada yang cuman material aja, body motornya kan, udah diganti semua,"" lanjutnya.Baca juga: Kasus Pencurian Mobil oleh Teman di Lampung Berujung DamaiBaca di halaman selanjutnya: aksi pelaku naik Mercy mencoba bobol rumah kosong.Tonton juga Video: Heboh! Emak di Labura Curi 1 Tin Rokok Dijepit Paha, Begini Aksinya...[Gambas:Video 20detik]Halaman                1                            2                        Selanjutnya pencurian rumah kosong maling naik mercy viral jakarta jabodetabek kriminalitas "
3365,6058767,Sabtu,30,4,2022,"Rawan Amblas di Jalibarsum, Polres Bengkulu Tengah Pasang Tanda",Bengkulu,detikSumut,Hery Supandi, Upaya pihak Kepolisian memperkecil gangguan bagi pemudik terus dilakukan. Salah satunya dengan memasang tanda 
3366,6058598,Sabtu,30,4,2022,Bantal Keselamatan Dipasang di Jalur Alternatif Mudik Ibun,Bandung,detikJabar,Wisma Putra," Sejumlah titik tikungan dan turunan di jalur alternatif Kamojang, Kecamatan Ibun, Kabupaten Bandung, rawan jadi lalu lintas. Antisipasi dilakukan demi meminimalisir adanya korban jiwa.Pantauan detikJabar, Sabtu (30/4/2022) dipasang bantal keselamatan yang dibalut karung dan rangkaian ban bekas disimpan di dua titik rawan kecelakaan lalu lintas.Bantal keselamatan itu dipasang di turunan SDN Patrol Ibun dan turunan TPU Patrol Ibun.                ""Langkah antisipasi yang kami buat, terkait bantal keselamatan yang berada di dua titik di makam Patrol dan SD Patrol,"" kata Kapolsek Ibun Iptu Ilmansyah kepada detikJabar.Baca juga: Volume Kendaraan Meningkat, Jalur Tol di Jabar Diberlakukan ContraflowIlmansyah berujar, bantalan ini mengantisipasi jika ada kendaraan yang mengalami rem blong. Sehingga diharapkan bisa mengurangi daya hantam kendaraan jika membentur bantalan.""Bantalan itu kami antisipasi walaupun sudah ada pembatas jalan. Kalau pembatas jalan terbuat besi lumayan keras, itu kami antisipasi jika ada rem blong, oleh karena itu kami sediakan majun dan ban bekas,"" ujarnya.Ilmansyah mengatakan, dua titik tersebut menjadi atensi pihak kepolisian dalam pengamanan arus mudik di jalur alternatif ini. Arus balik juga jadi perhatian tersendiri.Simak Video ""Foto Selfie Nyaris Timbulkan Petaka di Pantai Karanghawu""[Gambas:Video 20detik](wip/ors)berita jabar mudik jabar 2022 mudik 2022 arus mudik jabar 2022 ibund kabupaten bandung"
