conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,80E+18;Sat Jun 15 05:03:19 +0000 2024;3;Meski Di Luar Lapangan Nongkrong Hingga Main Instagram Justin Hubner Tetaplah Anak Muda: Saat tak bermain untuk Timnas Indonesia maupun klubnya Cerezo Osaka Justin Hubner sering kedapatan tengah berkumpul dengan teman-teman seusianya. https://t.co/UIVFZDfUlh https://t.co/moGVbMZ3dG;1,80E+18;https://pbs.twimg.com/media/GQFukpbbEAE-up-.jpg;;in;Pulo Gadung, Indonesia;0;0;1;https://x.com/tvOneNews/status/1801842903477850593;55507370;tvOneNews
1,80E+18;Fri Jun 14 21:49:34 +0000 2024;0;Garuda Asia Siap Unjuk Gigi Tangan Kanan Shin Tae-yong Sebut Persiapan Timnas Indonesia Sudah 75 Persen Jelang Piala AFF U-16: Pelatih Timnas Indonesia U-16 Nova Arianto mengatakan persiapan anak asuhnya sudah 75 persen untuk berlaga di Piala AFF U-16 https://t.co/A1Joeb64bz https://t.co/YgYy2Q9TvW;1,80E+18;https://pbs.twimg.com/media/GQELS5JbEAAKOh3.jpg;;in;Pulo Gadung, Indonesia;0;0;0;https://x.com/tvOneNews/status/1801733746716266513;55507370;tvOneNews
1,80E+18;Sat Jun 15 07:10:36 +0000 2024;1;Kesampingkan Vietnam Media China Prediksi Timnas Indonesia Sebentar Lagi akan Berada di Level yang Sama dengan Jepang dan Iran Kok Bisa?: Media asal China memperingatkan agar negara lain tidak lagi meremehkan Timnas Indonesia bahkan berani https://t.co/YTaIqMNppS https://t.co/s6fgo3dEca;1,80E+18;https://pbs.twimg.com/media/GQGLtLdbEAEdjy5.jpg;;in;Pulo Gadung, Indonesia;0;0;0;https://x.com/tvOneNews/status/1801874935650128266;55507370;tvOneNews
1,80E+18;Sat Jun 15 08:01:07 +0000 2024;0;Singgung soal Target AFF Pelatih Shin Tae-yong Belum juga Tandatangani Penawaran Kontrak Erick Thohir: Kontrak Pelatih Timnas Indonesia Shin Tae-yong dengan PSSI akan berakhir pada akhir Juni 2024 ini namun juru taktik asal Korea Selatan itu belum https://t.co/gujthjydg9 https://t.co/D3I8XEsCHm;1,80E+18;https://pbs.twimg.com/media/GQGXROzaQAEmV03.jpg;;in;Pulo Gadung, Indonesia;0;1;1;https://x.com/tvOneNews/status/1801887649776734320;55507370;tvOneNews
1,80E+18;Sat Jun 15 13:00:02 +0000 2024;12;PROFIL 𝗩𝗘𝗡𝗘𝗭𝗜𝗔 ️ Kiprah @VeneziaFC_IT menjadi sorotan lantaran hadirnya bek timnas Indonesia Jay Idzes di lini belakang I Lagunari Prediksi kamu berada di posisi berapa mereka di akhir musim 24/25? #SerieA https://t.co/riRyPEpAUP;1,80E+18;https://pbs.twimg.com/media/GQG6n4AbgAARRnr.jpg;;in;;0;3;0;https://x.com/SerieA_ID/status/1801962872957812796;1,43E+18;SerieA_ID
1,80E+18;Sat Jun 15 14:03:04 +0000 2024;10;Lionel #Messi: Valentín Carboni punya masa depan yg luar biasa. Dia adalah masa kini dan masa depan . Saya sudah melihatnya di timnas Argentina U20 kini dia telah berkembang pesat. Dia merupakan pemain yg berbeda dengan kualitas luar biasa . https://t.co/ysuNiKzdta;1,80E+18;https://pbs.twimg.com/media/GQHqGPDawAAPr_Q.jpg;;in;Megamendung, Indonesia;0;1;0;https://x.com/intermilanstory/status/1801978734507151669;334492893;intermilanstory
1,80E+18;Fri Jun 14 20:17:24 +0000 2024;103;Luka Modrić dalam sesi latihan timnas Kroasia persiapan untuk pertandingan #EURO2024 mereka menghadapi Spanyol pukul 23.00 WIB nanti malam! 🇭🇷 https://t.co/EnNKGSfZxb;1,80E+18;https://pbs.twimg.com/media/GQD2LhKaQAAJRBc.jpg;;in;From Valdebebas to Bernabéu;0;0;4;https://x.com/SeputarMadrid/status/1801710553712496948;473090819;SeputarMadrid
1,80E+18;Sat Jun 15 05:20:54 +0000 2024;30;Timnas Portugal menggelar sesi latihan terbuka di awal kedatangan mereka di Jerman. Pada sesi latihan skuad asuhan Roberto Martinez sekira 8.000 orang datang langsung ke lapangan. https://t.co/FvjUcz5VaP;1,80E+18;https://pbs.twimg.com/amplify_video_thumb/1801654252030345216/img/_ZLLNfXF9qyBNDmD.jpg;;in;Stadion GBK;1;3;3;https://x.com/InfosuporterID/status/1801847328208523293;4379131152;InfosuporterID
1,80E+18;Sat Jun 15 08:40:54 +0000 2024;11;Beginilah Kisah Perjalanan Herry Kiswanto Ex Pemain Timnas Indonesia https://t.co/Tim9oYKkGl #HerryKiswanto #timnasIndonesia #garuda #sepakbola #podcast #ldii_news;1,80E+18;;;in;Tentara Pelajar No. 28 Senayan;0;0;1;https://x.com/ldii_news/status/1801897660724695483;109599242;ldii_news
1,80E+18;Fri Jun 14 22:27:54 +0000 2024;734;Gol Cantik Jamal Musiala ke gawang Skotlandia. Gol ke-3 sejauh ini untuk Timnas Jerman AMF/21 Muda bertalenta ️ Masa Depan Cerah ️ ️ ️ https://t.co/631vYxdpQ6;1,80E+18;https://pbs.twimg.com/amplify_video_thumb/1801698562847424513/img/UykZN_Zx-clLCejm.jpg;;in;Satelit ;5;22;24;https://x.com/SiaranBolaLive/status/1801743392835256675;756534156;SiaranBolaLive
1,80E+18;Sat Jun 15 14:38:41 +0000 2024;97;Starting XI Timnas Spanyol lawan Kroasia: Unai Simon Dani Carvajal Verdonk Le Normand Nacho Cucurella Pedri Rodri Fabian Ruiz Lamine Yamal Morata Nico Williams. Unik juga video starting xi nya #Euro2024 https://t.co/uZGAcm6eHD;1,80E+18;https://pbs.twimg.com/media/GQHrCmWWcAA2jvd.jpg;;in;Terperangkap Offside;2;3;9;https://x.com/FaktaSepakbola/status/1801987697533390955;1316071146;FaktaSepakbola
1,80E+18;Thu Jun 06 10:16:51 +0000 2024;21491;dah w bilang selebgram itu pengaruh buruk buat pemain timnas hadeh;1,80E+18;;;in;unmagnetism12@gmail.com;706;878;3155;https://x.com/unmagnetism/status/1798660318056657095;8,43E+17;unmagnetism
1,80E+18;Fri Jun 14 23:18:53 +0000 2024;6;@mrdzputra Ghanior Timnas juga ganteng nih dipake buat nobar https://t.co/bZkQwIa7GN;1,80E+18;;mrdzputra;in;;0;3;1;https://x.com/ibnusubak/status/1801756222519185783;1,79E+18;ibnusubak
1,80E+18;Sat Jun 15 12:01:55 +0000 2024;950;Dion Markx Mauresmo Hinoke Tim Geypens Sem Yvel &amp;;;;;;;;;;;
1,78E+18;Thu Apr 25 22:19:38 +0000 2024;4956;kocak bgst nasionalisme ditandai dengan teriak2 di jam orang tidur. pdhl lu nonton lu dukung tanpa lu teriak2 jg tetep aja itungannya support timnas sendiri ‍ dah bener jgn berdebat dengan 3 kaum ini: perokok pens bola cat lover.;1,78E+18;;;in;instagram @angewwie;370;239;808;https://x.com/angewwie/status/1783621919348256889;560103367;angewwie
1,80E+18;Mon Jun 03 14:44:40 +0000 2024;13770;pola pemain timnas kalo udh join sama selebgram biasanya langsung flop semoga hubner engga ;1,80E+18;;;in;unmagnetism12@gmail.com;543;829;1213;https://x.com/unmagnetism/status/1797640548825862234;8,43E+17;unmagnetism
1,78E+18;Tue Apr 16 04:53:40 +0000 2024;25389; kalah mah kalah aja️ Indonesia kalahIndonesia kalahIndonesia kalahIndonesia kalah Indonesia kalahIndonesia kalah Udahan ya main timnas-timnasannya️ Indonesia gabisa nerima kekalahan besok2 kalo ada pertandingan sepakbola gausah diajak ribet!! ;1,78E+18;;;in;;722;475;5580;https://x.com/itsquaileggs/status/1780097202511298655;1,43E+18;itsquaileggs
1,80E+18;Sat Jun 15 01:12:04 +0000 2024;1;Jerman Libas Skotlandia 5-1 Julian Nagelsmann Takjub dengan Permainan Der Panzer: Pelatih Timnas Jerman Julian Nagelsmann takjub dengan permainan anak-anak asuhnya ketika menghajar Skotlandia dengan skor 5-1. https://t.co/0BI2sE3BVL https://t.co/I2JgwSnrF7;1,80E+18;https://pbs.twimg.com/media/GQE5pHEaQAAWpSm.jpg;;in;Pulo Gadung, Indonesia;0;1;0;https://x.com/tvOneNews/status/1801784705744044221;55507370;tvOneNews
1,80E+18;Fri Jun 14 15:02:11 +0000 2024;3;Kabar Timnas Indonesia Lolos Ronde Ketiga Kualifikasi Piala Dunia Sampai ke Eropa Legenda Belanda Tantang Hal Ini kepada Shin Tae-yong: Dengar kabar bahwa Timnas Indonesia lolos ke ronde ketiga Kualifikasi Piala Dunia 2026 legenda Belanda tantang skuad https://t.co/KsnBYPhrtm https://t.co/5IXYmdFOpL;1,80E+18;https://pbs.twimg.com/media/GQCuDcmbEAI6-Mt.jpg;;in;Pulo Gadung, Indonesia;0;0;0;https://x.com/tvOneNews/status/1801631226522124692;55507370;tvOneNews
1,80E+18;Fri Jun 14 17:42:14 +0000 2024;1;Termasuk Eks Mesin Gol Timnas Indonesia Berdarah Belanda Persik Resmi Lepas 4 Pemain di Bursa Transfer Liga 1 24/25: Kejutan dilakukan klub Persik Kediri di bursa transfer Liga 1 24/25 dengan melepas empat pemain mereka termasuk mantan penggawa Timnas https://t.co/GAnFbN5d9z https://t.co/Kj1eOmhco0;1,80E+18;https://pbs.twimg.com/media/GQDSrz4bEAAuryk.jpg;;in;Pulo Gadung, Indonesia;0;0;0;https://x.com/tvOneNews/status/1801671502364086480;55507370;tvOneNews
1,80E+18;Fri Jun 14 15:02:16 +0000 2024;4;Usai Viral Duduk di Tribun Cristian Gonzales Mengakui Hal ini Saat Menonton Laga Timnas Indonesia Lawan Filipina Katanya : Cristian Gonzales kembali dibicarakan oleh publik usai dirinya menyaksikan laga Timnas Indonesia melawan Filipina di Stadion https://t.co/uka9AkNNV6 https://t.co/Iyhpehu5tM;1,80E+18;https://pbs.twimg.com/media/GQCuEgpboAAXHyv.jpg;;in;Pulo Gadung, Indonesia;1;0;0;https://x.com/tvOneNews/status/1801631244922531928;55507370;tvOneNews
1,80E+18;Sat Jun 15 09:05:35 +0000 2024;1;Ini Nasib Terkini dari Deretan Pemain Grade A yang Pernah Tolak Timnas Indonesia Pantas Saja Justin Hubner Sampai Sindir di Instagram: Bahkan pemain Timnas Indonesia Justin Hubner pun sampai menyindir melalui story di akun Instagram pribadinya. https://t.co/6nE5ICrUmf https://t.co/15I0qe2AY5;1,80E+18;https://pbs.twimg.com/media/GQGmBiaaEAAtRM9.jpg;;in;Pulo Gadung, Indonesia;0;0;0;https://x.com/tvOneNews/status/1801903872916824321;55507370;tvOneNews
1,80E+18;Sat Jun 15 09:00:40 +0000 2024;2;Cristian Gonzales Blak-blakan Soal Pemain Naturalisasi Timnas Indonesia di Era Shin Tae-Yong: Mereka itu : Cristian Gonzales blak-blakan mengungkap soal naturalisasi Timnas Indonesia di era pelatih Shin Tae-yong. Seperti apa? Simak artikel selengkapnya https://t.co/MWDrbMOSwE https://t.co/z9lD1oNTAh;1,80E+18;https://pbs.twimg.com/media/GQGk5bAaIAAC-i6.jpg;;in;Pulo Gadung, Indonesia;0;0;0;https://x.com/tvOneNews/status/1801902634003210709;55507370;tvOneNews
1,80E+18;Sat Jun 15 11:34:55 +0000 2024;50;@gilabola_ina Ngikutin timnas dari 2009 Tahun 2010 sempat punya asa kebangkitan timnas. Eh malah nerima alphard terus skip ngikutin timnas dari 2014-2019. Semoga konsisten dan berkelanjutan progresnya timnas hari ini;1,80E+18;;gilabola_ina;in;Sleman, Indonesia;0;9;1;https://x.com/Iqbaalkhatami/status/1801941454358769724;1,54E+18;Iqbaalkhatami
1,80E+18;Sat Jun 15 07:41:10 +0000 2024;23;@Riweh_Banget Ya mikirlah kalo lu diposisi pssi kaya gimana masa pssi harus chat satu2 semua pemain yg pernah main buat timnas secara jadi legend aja indikatornya masih ga jelas striker lawas yg 0 goal dan gagal pinalti aja klaim dia legend.;1,80E+18;;Riweh_Banget;in;;0;10;2;https://x.com/RioAndr88/status/1801882625793028301;1,13E+18;RioAndr88
1,80E+18;Sat Jun 15 06:37:52 +0000 2024;3;Timnas di Bandung = Persib ??? Kasihan timnas nya dong downgrade lawan musuh2 klub plastik Hehe;1,80E+18;;;in;SOLONDON;0;1;1;https://x.com/drivergojek1923/status/1801866696707420269;8,83E+17;drivergojek1923
1,80E+18;Sat Jun 15 02:37:53 +0000 2024;11;Adidas Buka Peluang Geser Erspo sebagai Apparel Resmi Timnas Indonesia https://t.co/K30khRqnyl;1,80E+18;;JerseyLigina;in;Indonesia;6;3;2;https://x.com/JerseyLigina/status/1801806305734312420;519476744;JerseyLigina
1,80E+18;Sat Jun 15 08:53:05 +0000 2024;12;menurutku gapapa kalo ada orang2 FOMO dukung timnas tapi tolong jangan kebangetan. masak thom haye dibilang thom yam;1,80E+18;;;in;Ponorogo, Indonesia;9;3;6;https://x.com/ndrypd/status/1801900726190547213;1,04E+18;ndrypd
1,80E+18;Fri Jun 14 19:50:05 +0000 2024;25;Kroos &amp;;;;;;;;;;;
1,80E+18;Sat Jun 15 09:07:13 +0000 2024;2;menurutku gapapa kalo ada orang2 FOMO dukung timnas tapi tolong jangan kebangetan. masak thom haye dibilang thom pi;1,80E+18;;;in;DKI Jakarta, Indonesia;1;3;0;https://x.com/RosesGan/status/1801904282851324148;1,06E+18;RosesGan
1,80E+18;Sat Jun 15 04:29:02 +0000 2024;8;eh sumpah kak gita ini dia gak cuma sekedar tau timnas tp bener bener ikutin loh.. attention to detail kayak nomor punggung pemain debutan calvin verdonk hapal nama hapal muka keren banget cuy saatnya kahhh??;1,80E+18;;;in;Jakarta Capital Region;0;3;0;https://x.com/siimpersons/status/1801834274800472079;1,79E+18;siimpersons
1,80E+18;Fri Jun 14 15:15:27 +0000 2024;525;Kim Pan-gon Prediksi Timnas Indonesia Akan Jadi Raja ASEAN Bagi saya Indonesia akan jadi tim utama di sini (ASEAN) dalam waktu dekat kata Kim Pan-gon. Selengkapnya: https://t.co/nYTRzUIrpW;1,80E+18;;;in;Jakarta, Indonesia;4;48;47;https://x.com/makanbolaID/status/1801634562398990688;1,68E+18;makanbolaID
1,79E+18;Thu May 02 11:18:19 +0000 2024;0;Guys hari ini timnas main ya?;1,79E+18;;;in;PAYMENT QRIS & E-WALLET;0;6;0;https://x.com/photatou/status/1785992208568779115;1,34E+18;photatou
1,80E+18;Fri Jun 14 23:30:00 +0000 2024;2;Timnas Indonesia kalah 1-2 dari Korsel https://t.co/c8VWXBWbmx;1,80E+18;;;in;iNews Tower;0;2;1;https://x.com/officialinews_/status/1801759020413268001;132078023;officialinews_
1,80E+18;Sat Jun 15 05:33:30 +0000 2024;30;Timnas Myamnar klo berlatih jg begini ribuan yg datang tiap hari Klo Timnas King Pojokan Timur Asia berlatih yg nonton ribuan jg cuman kebanyakan teriak Aaaaaaaa pas ditanya kenapa cakepp.. main nya? tampang nyahh..;1,80E+18;;;in;Babylon, Candrabhāgā;1;1;14;https://x.com/Mah5Utari/status/1801850500545188318;83767750;Mah5Utari
1,80E+18;Sat Jun 15 05:00:02 +0000 2024;24;menurutku gapapa kalo ada orang2 FOMO dukung timnas tapi tolong jangan kebangetan. masak thom haye dibilang thom koshong nyaring bhunyinya.;1,80E+18;;;in;;1;1;8;https://x.com/Abeduh_/status/1801842076948304095;1,21E+18;Abeduh_
1,80E+18;Sat Jun 15 06:29:39 +0000 2024;8;fyi aja sih ini cara pelafalan nama belanda di timnas Indonesia: Struick = Strawk Ivar Jenner = Ivar Yenner bukan aivar. Haye = Haye dengan pengucapan 'e' seperti kata Mesakke Hubner = Hubner pengucapan 'e' jg sama seperti Haye 'u' juga dibaca jelas bukan habner.;1,80E+18;;;in;(+62)283;0;3;4;https://x.com/Ajie_Mrndy17/status/1801864629775438317;599897474;Ajie_Mrndy17
1,80E+18;Fri Jun 14 21:02:11 +0000 2024;1;Timnas indo menang timnas jerman menang ah indahnya punya keturunan 2 negara ini https://t.co/zOz11yTaYT;1,80E+18;https://pbs.twimg.com/media/GQEAcwGbEAE1yTL.jpg;;in;DKI Jakarta, Indonesia;0;0;0;https://x.com/wahyursap/status/1801721823652102575;1,06E+18;wahyursap
1,80E+18;Fri Jun 14 16:05:11 +0000 2024;0;PERSEUROPEDIA : GERMANY! 🇩🇪 Sedikit fakta dari Timnas Jerman jelang menghadapi Skotlandia di laga pembuka EURO 2024! Apakah skuad asuhan Julian Nagelsmann ini mampu meraih gelar ke-4 di edisi 2024 ini? #PersEuroEdition2024 https://t.co/nSG0xJgffb;1,80E+18;https://pbs.twimg.com/media/GQC8dtqbEAA1JPv.jpg;;in;;0;0;0;https://x.com/persfootballid/status/1801647081955987530;1,31E+18;persfootballid
1,80E+18;Fri Jun 14 17:21:22 +0000 2024;4;sumpah gua kangen elkan baggot - pemain abroad pertama yang join tanpa mikir-mikir main di timnas waktu timnas masih minus - ga banyak cincong di sosmed i really dont know what happen but i hope elkan will be back to our nation team;1,80E+18;;;in;;0;0;0;https://x.com/mridho_17/status/1801666252236280085;622533325;mridho_17
1,80E+18;Fri Jun 14 16:47:31 +0000 2024;5;Ku inget pas nonton ini. Banyak yang puji puji diaa karena mainnya bagus visi nya keliatan walau belum cetak gol. Dari sini percaya dia pasti bakal jadi sesuatu yang beda diantara pemain depan timnas lainnya. Keep improving and progressing ya Rafa. ;1,80E+18;;;in;written by a fan.;0;1;2;https://x.com/hohshouwei/status/1801657732531163370;9,75E+17;hohshouwei
1,80E+18;Fri Jun 14 14:25:16 +0000 2024;0;Kasian bapakku gak bisa liat timnas mainnya jago keburu masuk peti sih;1,80E+18;;;in;;0;2;0;https://x.com/taeyongtic/status/1801621936612450383;1,54E+18;taeyongtic
1,80E+18;Fri Jun 14 16:13:57 +0000 2024;9;anjay ini kalo masih ada yaang bilang 'naturalisasi' dalam aartian ttinggal angkut dari timnas pusat bisa di grudug oratmangoen grup niiih;1,80E+18;;;in;;0;0;1;https://x.com/cilayuwu/status/1801649284338880670;1,31E+18;cilayuwu
1,80E+18;Fri Jun 14 19:23:02 +0000 2024;0;MUSIALA R2+L2 O;1,80E+18;;;it;⛧𝟡𝟡𝟡⛧;0;1;0;https://x.com/daixydose/status/1801696872211615854;1,21E+18;daixydose
1,80E+18;Fri Jun 07 04:03:18 +0000 2024;6470;Akun official timnas sering ngilang pas timnas kalah gak posting fulltime pertandingan ini jadi seperti hal aneh yg terjadi beberapa kali. Kenapa ya? Mau menang kalah ataupun imbang baiknya memang harus dipublikasikan layaknya akun official timnas negara lain #FT;1,80E+18;;;in;Indonesia;137;332;688;https://x.com/FT_IDN/status/1798928695928992077;1,29E+18;FT_IDN
1,78E+18;Thu Apr 25 21:11:10 +0000 2024;4859;Berarti next lawan siapa ini Timnas gais? Madrid?;1,78E+18;;;in;Jakarta Capital Region;115;383;513;https://x.com/adjisdoaibu/status/1783604691441709254;258874416;adjisdoaibu
1,64E+18;Sat Mar 18 05:35:54 +0000 2023;3274;MUI: Semua Ormas Islam Tolak Kehadiran Timnas Israel di Indonesia https://t.co/ELvD0wqMeW;1,64E+18;;;in;;176;543;803;https://x.com/CNNIndonesia/status/1636964625450246148;17128975;CNNIndonesia
1,80E+18;Fri Jun 14 22:45:00 +0000 2024;3;Bagi Ederson Timnas Brasil Dulu Baru Liverpool https://t.co/E19N4g6cEs;1,80E+18;;;in;;0;0;1;https://x.com/Bolanet/status/1801747695960473889;85537477;Bolanet
1,80E+18;Fri Jun 14 15:06:33 +0000 2024;0;Pendukung Inggres siap-siap kecewa. Kek mana MU begitulah Timnas Inggres. ;1,80E+18;;;in;Diatas Genteng Istana;0;0;0;https://x.com/AH_SiregarXIX/status/1801632322875494497;213168371;AH_SiregarXIX
1,79E+18;Mon May 06 16:21:01 +0000 2024;0;ini yang mw nonton timnas vs guinea banyak kh???;1,79E+18;;;in;testi pinned;0;1;0;https://x.com/cmeunade/status/1787517935948537889;1,36E+18;cmeunade
1,79E+18;Thu May 02 12:11:26 +0000 2024;0;ready vision+ sehari private 13k yukk yang mau nonton timnas &lt;;;;;;;;;;;
1,70E+18;Sat Sep 09 14:06:23 +0000 2023;0;@FaktaSepakbola gilaa banget td mainnya rest well buat timnas kalian keren bgt hari ini;1,70E+18;;FaktaSepakbola;in;ba—open : 09.00-23.00 wib;0;0;0;https://x.com/premby_caca/status/1700510970387542227;1,46E+18;premby_caca
1,80E+18;Fri Jun 14 19:59:36 +0000 2024;1;Hasil Babak Pertama Timnas Jerman vs Skotlandia: Tampil Dominan Der Panzer Unggul 3-0 https://t.co/VrqwAqf5An;1,80E+18;;;in;Jakarta;0;0;0;https://x.com/okezonenews/status/1801706073679925676;47274731;okezonenews
1,78E+18;Mon Apr 29 10:44:17 +0000 2024;0;@spagethee timnas di vision+ kak;1,78E+18;;spagethee;in;testi pinned;0;1;0;https://x.com/cmeunade/status/1784896480089669906;1,36E+18;cmeunade
1,63E+18;Mon Feb 13 05:37:13 +0000 2023;2552;STY oh STY piala AFF 2 kali tanpa trofi SEA Games tanpa emas. Mau percaya proses tapi ga progres. Belakangan hobi drama. Ada waktu ke Eropa lobi klub yg dibela pemain timnas tapi ga ada waktu komunikasi dg pelatih2 klub Liga 1. Drama tapi bukan Drakor https://t.co/SQxebXcleF;1,63E+18;;;in;;171;585;799;https://x.com/iIhamzada/status/1625006158271635457;4739247200;iIhamzada
1,78E+18;Mon Apr 29 16:45:15 +0000 2024;0;So so proud of timnas indonesia u-23 inii!! Very good very well nice try well ;1,78E+18;;;en;STATUS: CLOSE ⭑ QRIS;0;0;0;https://x.com/douceuor/status/1784987322125336834;1,54E+18;douceuor
1,80E+18;Fri Jun 14 19:54:55 +0000 2024;5;@RCTISports_ Papan skor sm menit nya mana tot? Rcti oh rcti kalo nayangin timnas atau pertandingan lokal bnyk iklan sekalinya nayangin bola eropa yg gk ada iklannya malah sekalian gk ada jg ppn skor sm menitnya aneh aneh Udh mending ganti nama terus tayan;1,80E+18;;RCTISports_;in;DKI Jakarta, Indonesia;0;1;0;https://x.com/Utoneee/status/1801704893272756335;9,86E+17;Utoneee
1,80E+18;Fri Jun 14 16:00:12 +0000 2024;22;sangat layak utk mengomentari timnas bersama pak bung kus dan bung rensu sukaaaardipercayaaaaaa https://t.co/a20GrODn7i;1,80E+18;https://pbs.twimg.com/media/GQC7VGgbEAQqR1a.jpg;;in;;0;0;1;https://x.com/wearejkt48_x/status/1801645826361671859;1,65E+18;wearejkt48_x
1,80E+18;Fri Jun 14 16:15:22 +0000 2024;3;akhir2 ini bnyk bgt nama mees seliweran di media2 indo buat join ke timnas. mees hilgers ga prnh nolak kok bwt main di timnas indo bahkan terbuka soal itu tapi untuk skrg mngkn situasiny blm mungkin mees prnh ngomong di media belanda kalau mau fokus di karir dan club nya dulu https://t.co/OiyWrjL0Eb;1,80E+18;https://pbs.twimg.com/media/GQC-vmzaQAIr_tE.jpg;;in;;0;3;0;https://x.com/helosepie/status/1801649642796683561;1,46E+18;helosepie
1,80E+18;Fri Jun 14 18:24:34 +0000 2024;0;Skrg tinggal di kota asal keluarga ilkay Gündoğantp dia milih timnas jerman https://t.co/Piir9ebub3;1,80E+18;https://pbs.twimg.com/media/GQDcXzqXQAEEziN.jpg;;ro;Türkiye;0;0;0;https://x.com/rahmabalci/status/1801682158035341478;9,90E+17;rahmabalci
1,80E+18;Fri Jun 14 16:33:13 +0000 2024;0;timnas udah ditahap ngebuat kabar duka buat negara sebelah https://t.co/TBbnjMK6kd;1,80E+18;https://pbs.twimg.com/media/GQDC4x8bIAActDa.jpg;;in;;0;0;0;https://x.com/dekbible/status/1801654134304821409;1,26E+18;dekbible
1,80E+18;Fri Jun 14 15:14:55 +0000 2024;1;Ternyata @A_GitaJKT48 fans timnas garis keras cuy sampe hafal loh dia nama pemain timnas malah + jadi komentator juga https://t.co/yZRhRrresb;1,80E+18;https://pbs.twimg.com/media/GQCw9k3bEAAkCRU.jpg;;in;;0;0;0;https://x.com/axaldy/status/1801634431851237476;1,30E+18;axaldy
1,80E+18;Fri Jun 14 17:25:50 +0000 2024;0;Fakkk ada temen balik indo apakah ini pertanda jastip jersey third timnas???????;1,80E+18;;;in;Yogyakarta, Indonesia;0;0;0;https://x.com/detrohumanite/status/1801667377735864436;297799243;detrohumanite
1,80E+18;Fri Jun 14 14:50:34 +0000 2024;1;[JKT48 TV] New video 『[CEKIDOT] DUKUNG TIMNAS INDONESIA DI KUALIFIKASI PIALA DUNIA 2026』is now released!! https://t.co/nw7lHUZIOF;1,80E+18;;;in;;0;0;0;https://x.com/manekingidol/status/1801628304132477002;1,54E+18;manekingidol
1,80E+18;Fri Jun 14 19:56:40 +0000 2024;1;Ga semua cewe harus ngikutin bola lek memang basicmu K-Popers yawes disitu aja ga perlu ikut2 fomo Timnas dg cara2 norak gruduk ke hotel dsb. itu bukan suport tapi malah jadi teror &amp;;;;;;;;;;;
1,80E+18;Fri Jun 14 15:12:02 +0000 2024;1;Ka Gits ternyata tau banyak soal Timnas;1,80E+18;;;in;Wonogiri, Indonesia;0;0;0;https://x.com/risqicemani/status/1801633705867547050;9,77E+17;risqicemani
1,80E+18;Fri Jun 14 16:32:30 +0000 2024;0;Ngebayangin ganin kayak gitu nonton timnas sm ceceu @andhityarezza ;1,80E+18;;;in;Yogyakarta, Indonesia;0;1;0;https://x.com/Naldvoeder/status/1801653952410436017;344630181;Naldvoeder
1,80E+18;Fri Jun 14 20:39:50 +0000 2024;0;ga di klub ga di timnas ni orang gg bet dah;1,80E+18;;;in;☻ ♡ ✦ ;0;0;0;https://x.com/chaexogud/status/1801716199228834005;1,45E+18;chaexogud
1,80E+18;Fri Jun 14 15:27:49 +0000 2024;0;gua paham maksudnya tapi menurut gua ini bukan tindakan yang dewasa dari hubner bayangin pemain yang dia maksud akhirnya join timnas apa nggak ancur tuh ruang ganti?;1,80E+18;;;in;;0;0;0;https://x.com/mridho_17/status/1801637675562373568;622533325;mridho_17
1,80E+18;Fri Jun 14 16:05:23 +0000 2024;0;Asli seru bgt ngeliat reactionnya dan gak hanya sekedar teriak AAAAKKKKK aja tapi bner2 riset dan mencari tau tentang timnas. Mudah2an ini sbg contoh buat temen2 cewek yg mulai suka ke timnas Dan klo bisa round 3 ngevlog lagi min meskipun hrs ke surabaya wkwk;1,80E+18;;;in;;0;0;0;https://x.com/Ilham_491/status/1801647128777003497;1,21E+18;Ilham_491
1,80E+18;Fri Jun 14 19:49:14 +0000 2024;0;iya please kek dia udah ada dari masa timnas kegelapan. eh giliran timnas makin maju malah dianya nggak ada;1,80E+18;;;in;She/Her;0;0;0;https://x.com/armytime_/status/1801703463669403796;1,13E+18;armytime_
1,80E+18;Fri Jun 14 19:55:29 +0000 2024;0;Ujug-ujug tanpa liga Timnas Bola cewek lebih deket ke 100 besar drpd timnas bola cowok.;1,80E+18;;;in;Kota Tangerang;0;0;0;https://x.com/RyanPMardiko/status/1801705037686784249;3314456581;RyanPMardiko
1,80E+18;Fri Jun 14 17:37:21 +0000 2024;0;rispek gini gits the lover timnas mau dong stadium date sama kamu;1,80E+18;;;in;Enough Water;0;1;0;https://x.com/aminabdull/status/1801670276243144831;63675446;aminabdull
1,80E+18;Fri Jun 14 15:30:30 +0000 2024;0;Diam-diam fans bola (timnas).;1,80E+18;;;in;;0;1;0;https://x.com/0AnggyWe/status/1801638351550009658;1526840078;0AnggyWe
1,69E+18;Sat Aug 19 10:01:40 +0000 2023;11301;Saya sedang berada di Pacitan dengan para pecinta bola voli tidak bisa menonton pertandingan antara Timnas Indonesia vs Tiongkok dalam AVC Championship 2023. Apakah ada yang mengetahui link livestreaming pertandingan tersebut? Tolong bagikan informasinya. *SBY*;1,69E+18;;;in;;1579;1230;1210;https://x.com/SBYudhoyono/status/1692839236616204407;1307120064;SBYudhoyono
